issue,npu_id=2,curr_cycle=293432165656,node_id=818,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=293432165656,node_id=13,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=293432165656,node_id=817,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=293432170689,node_id=417,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=293432170689,node_id=1221,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=293432170689,node_id=416,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=293432170689,node_id=1220,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=307863255770,node_id=15,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=307863255770,node_id=819,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=307863255770,node_id=14,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=307863255770,node_id=818,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=307863260803,node_id=418,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=307863260803,node_id=1222,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=307863260803,node_id=417,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=307863260803,node_id=1221,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=335351046464,node_id=16,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=335351046464,node_id=820,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=335351046464,node_id=15,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=335351046464,node_id=819,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=335351051497,node_id=419,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=335351051497,node_id=1223,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=335351051497,node_id=418,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=335351051497,node_id=1222,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=349782136578,node_id=17,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=349782136578,node_id=821,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=349782136578,node_id=16,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=349782136578,node_id=820,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=349782141611,node_id=420,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
